Название региона или Федерального округа,Период,"Общее число библиотек и библиотек-филиалов на конец отчетного года, всего (*)   ",из них ЦБС и других библиотечных объединений   ,из общего числа библиотек имеют объекты культурного наследия федерального значения,из общего числа библиотек имеют объекты культурного наследия регионального значения,из общего числа библиотек имеют здания (помещения) доступные для лиц с нарушениями: зрения,из общего числа библиотек имеют здания (помещения) доступные для лиц с нарушениями: слуха,из общего числа библиотек имеют здания (помещения) доступные для лиц с нарушениями: опорно-двига-тельного аппарата,из общего числа библиотек имеют помещения по форме пользования  в оперативном управлении,из общего числа библиотек имеют помещения по форме пользования  по договору аренды ,из общего числа библиотек имеют помещения по форме пользования  прочие ,из числа библиотек имеют помещения  требующие капитального ремонта ,из числа библиотек имеют помещения  находящиеся в аварийном состоянии ,из общего числа библиотек имеют  пункты вне стационарного обслуживания пользователей библиотеки ,из общего числа библиотек имеют  посадочные места для пользователей ,из общего числа библиотек имеют посадочные места для пользователей компьютезированные,из общего числа библиотек имеют  посадочные места для пользователей с возможностью выхода в Интернет (из гр.15) ,из общего числа библиотек имеют  автоматизированные технологии обработки поступлений и ведения электронного каталога,из общего числа библиотек имеют  автоматизированные технологии организации и учета выдачи фондов (книговыдача),из общего числа библиотек имеют  автоматизированные технологии организации и учета доступа посетителей (обслуживание),из общего числа библиотек имеют  автоматизированные технологии учета документов библиотечного фонда (учет фонда),из общего числа библиотек имеют  автоматизированные технологии для оцифровки фондов,из общего числа библиотек имеют  специализированное оборудование для инвалидов ,из общего числа библиотек имеют  транспортные средства ,"из общего числа библиотек имеют  из них - специализированные транспортные средства, (из графы 23) ",из общего числа библиотек имеют  доступ к электронным ресурсам ,"Площадь помещений, тыс.кв.м  Общая площадь помещений ","Площадь помещений, тыс.кв.м  из нее  для хранения фондов","Площадь помещений, тыс.кв.м  из нее  для обслуживания пользователей","Площадь помещений, тыс.кв.м  из общей площади помещений, площадь находится в оперативном управлении","Площадь помещений, тыс.кв.м  из общей площади помещений, площадь используется по договору аренды","Площадь помещений, тыс.кв.м  из общей площади помещений , площадь прочая","Площадь помещений, тыс.кв.м  площадь, находящаяся в оперативном управлении требует капитального ремонта","Площадь помещений, тыс.кв.м  площадь, находящаяся в оперативном управлении аварийная","Число пунктов вне стационарного обслуживания пользователей библиотеки, единиц   ","Число посадочных мест для пользователей, тыс.ед.  всего ","Число посадочных мест для пользователей, тыс.ед.  из них компьютеризированных","Число посадочных мест для пользователей, тыс.ед.  из них  с возможностью выхода в Интернет","Число транспортных средств, единиц  всего ","Число транспортных средств, единиц  из них специализированных транспортных средств ",Поступило документов за отчетный год  всего,Поступило документов за отчетный год  в том числе: печатные издания и неопубликованные документы,Поступило документов за отчетный год  в том числе: из них книг,Поступило документов за отчетный год  в том числе: электронные документы на съемных носителях,Поступило документов за отчетный год  в том числе: документы на микроформах,Поступило документов за отчетный год  в том числе: документы на других видах носителей,Поступило документов за отчетный год  из общего объема поступлений - документы в специальных форматах для слепых и слабовидящих,Поступило документов за отчетный год  из общего объема поступлений на языках народов России (кроме русского),Поступило документов за отчетный год  из общего объема поступлений на иностранных языках,в том числе новых поступлений  Всего ,в том числе новых поступлений  в том числе: печатные издания и неопубликованные документы,в том числе новых поступлений  в том числе: из них книг,в том числе новых поступлений  в том числе: электронные документы на съемных носителях,в том числе новых поступлений  в том числе: документы на микроформах,в том числе новых поступлений  в том числе: документы на других видах носителей,в том числе новых поступлений  из общего  объема новых поступлений документы в специальных форматах для слепых и слабовидящих,в том числе новых поступлений  из общего объема новых поступлений на языках народов России (кроме русского),в том числе новых поступлений  из общего объема новых поступлений  на иностранрых языках,Выбыло документов за отчетный год  Всего,Выбыло документов за отчетный год  в том числе: печатные издания и неопубликованные документы,Выбыло документов за отчетный год  в том числе: из них книг,Выбыло документов за отчетный год  в том числе: электронные документы на съемных носителях,Выбыло документов за отчетный год  в том числе: документы на микроформах,Выбыло документов за отчетный год  в том числе: документы на других видах носителей,Выбыло документов за отчетный год  из общего объема выбывших документов  -документы в специальных форматах для слепых и слабовидящих,Выбыло документов за отчетный год  из общего объема выбывших документов на языках народов России (кроме русского),Выбыло документов за отчетный год  из общего объема выбывших документов на иностранных языках,Состоит документов на конец отчетного года  Всего ,Состоит документов на конец отчетного года  в том числе: печатные издания и неопубликованные документы,Состоит документов на конец отчетного года  в том числе: из них книг,Состоит документов на конец отчетного года  в том числе: электронные документы на съемных носителях,Состоит документов на конец отчетного года  в том числе: документы на микроформах,Состоит документов на конец отчетного года  в том числе: документы на других видах носителей,Состоит документов на конец отчетного года  из общего объема фонда - документы в специальных форматах для слепых и слабовидящих,Состоит документов на конец отчетного года  из общего объема фонда на языках народов России (кроме русского),Состоит документов на конец отчетного года  из общего объема фонда на иностранных языках,из общего числа библиотек имеют доступ в Интернет ,из общего числа библиотек из них имеют доступ посетители ,из общего числа библиотек  имеют собственный Интернет-сайт или Интернет-страницу ,из общего числа библиотек из них  собственный Интернет-сайт или Интернет-страница доступные для слепых и слабовидящих  ,"из общего числа библиотек создают, приобретают электронные каталоги",из общего числа библиотек  из них доступных в Интернете  ,из общего числа библиотек  имеют электронную (цифровую) библиотеку ,из общего числа библиотек  из нее предоставляют документы в открытом доступе  ,из общего числа библиотек  имеют базы данных с инсталлированными документами ,из общего числа библиотек   имеют базы данных сетевых удаленных лицензионных документов ,"Поступило (создано, приобретено) за отчетный год  Объем электронного каталога, тыс.ед. (с точностью до 0, 01) общее число записей","Поступило (создано, приобретено) за отчетный год  Объем электронного каталога, тыс.ед. (с точностью до 0, 01) из них число записей, доступных в Интернете","Поступило (создано, приобретено) за отчетный год  Объем электронной (цифровой) библиотеки, тыс.ед. (с точностью до 0, 01) общее число сетевых локальных документов ","Поступило (создано, приобретено) за отчетный год  Объем электронной (цифровой) библиотеки, тыс.ед. (с точностью до 0, 01) из них число документов в открытом доступе","Объем на конец отчетного года  Объем электронного каталога, тыс.ед. (с точностью до 0, 01) общее число записей","Объем на конец отчетного года  Объем электронного каталога, тыс.ед. (с точностью до 0, 01) из них число записей, доступных в Интернете","Объем на конец отчетного года  Объем электронной (цифровой) библиотеки, тыс.ед. (с точностью до 0, 01) общее число сетевых локальных документов ","Объем на конец отчетного года  Объем электронной (цифровой) библиотеки, тыс.ед. (с точностью до 0, 01) из них число документов в открытом доступе","Объем на конец отчетного года  Число баз данных инсталлированных документов, единиц ","Объем на конец отчетного года  Сетевые удаленные лицензионные документы число баз данных, единиц","Объем на конец отчетного года  Сетевые удаленные лицензионные документы в них полнотекстовых документов, тыс.ед. (с точностью до 0, 01)","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1) всего  ","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1) из них пользователей, обслуженных в стационарных условиях всего","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1) из них пользователей, обслуженных в стационарных условиях  из нихдети до 14 лет включительно","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1) из них пользователей, обслуженных в стационарных условиях  из них молодежь 15 - 30 лет","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1) из них пользователей, обслуженных во внестационарных условиях","Число зарегистрированных пользователей библиотеки, тыс.чел. (с точностью до 0,1)   из них удаленных пользователей  ","Число посещений библиотеки , тыс.ед. (с точностью до 0,1) Всего  ","Число посещений библиотеки в стационарных условиях, тыс.ед. (с точностью до 0,1) из них, всего","Число посещений библиотеки в стационарных   условиях, тыс.ед. (с точностью до 0,1)  из них, для получения библиотечно-информационных услуг ","Число посещений библиотеки в стационарных   условиях, тыс.ед. (с точностью до 0,1) из них, число посещений библиотечных мероприятий ","Число посещений библиотеки вне стационара, тыс.ед. (с точностью до 0,1) всего  ","Число посещений библиотеки вне стационара, тыс.ед. (с точностью до 0,1) для получения библиотечно-информационных услуг","Число посещений библиотеки вне стационара, тыс.ед. (с точностью до 0,1) из них при обслуживании специализированными транспортными средствами","Число посещений библиотеки вне стационара, тыс.ед. (с точностью до 0,1) число посещений библиотечных мероприятий","Число обращений к библиотеке удаленных пользователей, тыс. единиц (с точностью до 0,1)   ","в стационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) всего","в стационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из фонда на физических носителях","в стационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из электронной (цифровой) библиотеки","в стационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе инсталлированных документов","в стационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе сетевых удаленных лицензионных документов","в стационарном режиме Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) всего","в стационарном режиме Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе полученных по системе МБА и ММБА, ЭДД","в стационарном режиме Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе доступных в виртуальных читальных залах","в стационарном режиме Выполнено справок и консультаций, тыс.ед. (с точностью до 0,01)   ",в стационарном режиме Число библиотечных мероприятий всего ,в стационарном режиме Число библиотечных мероприятий по месту расположения библиотеки,в стационарном режиме Число библиотечных мероприятий с возможностью участия инвалидов и лиц с ОВЗ,"из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) всего","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из фонда на физических носителях","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из электронной (цифровой) библиотеки","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе инсталлированных документов","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе сетевых удаленных лицензионных документов","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) всего","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе полученных по системе МБА и ММБА, ЭДД","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе доступных в виртуальных читальных залах","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Выполнено справок и консультаций, тыс.ед. (с точностью до 0,01)    ",из числа обслуженных в стационарном режиме - дети до 14 лет включительно Число библиотечных мероприятий всего ,"из числа обслуженных в стационарном режиме - дети до 14 лет включительно Число библиотечных мероприятий по месту расположения библиотеки, (из графы 132) ","из числа обслуженных в стационарном режиме - дети до 14 лет включительно Число библиотечных мероприятий с возможностью участия инвалидов и лиц с ОВЗ, (из графы 132) ","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) всего","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из фонда на физических носителях","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из электронной (цифровой) библиотеки","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе инсталлированных документов","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе сетевых удаленных лицензионных документов","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) всего","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе полученных по системе МБА и ММБА ,ЭДД","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе доступных в виртуальных читальных залах","из числа обслуженных в стационарном режиме - молодежь 15-30 лет Выполнено справок и консультаций, тыс.ед. (с точностью до 0,01)     ",из числа обслуженных в стационарном режиме - молодежь 15-30 лет Число библиотечных мероприятий всего ,из числа обслуженных в стационарном режиме - молодежь 15-30 лет Число библиотечных мероприятий по месту расположения библиотеки,из числа обслуженных в стационарном режиме - молодежь 15-30 лет Число библиотечных мероприятий с возможностью участия инвалидов и лиц с ОВЗ,"во внестационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (точностью до 0,1) всего","во внестационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (точностью до 0,1) из фонда на физических носителях ","во внестационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (точностью до 0,1) из электронной (цифровой) библиотеки ","во внестационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (точностью до 0,1) инсталлированных документов","во внестационарном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (точностью до 0,1) сетевых удаленных лицензионных документов ","во внестационарном режиме Выдано (просмотрено) документов из фондов других библиотек, тыс. ед. (с точностью до 0,01) Всего","во внестационарном режиме Выдано (просмотрено) документов из фондов других библиотек, тыс. ед. (с точностью до 0,01) доступных в виртуальных читальных залах","во внестационарном режиме Выполнено справок и консультаций, тыс. ед. (с точностью до 0,1)  ",во внестационарном режиме Число библиотечных мероприятий всего ,во внестационарном режиме Число библиотечных мероприятий в условиях вне стационара,во внестационарном режиме Число библиотечных мероприятий с возможностью участия инвалидов и лиц с ОВЗ,"в том числе в удаленном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) всего","в том числе в удаленном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из электронной (цифровой) библиотеки","в том числе в удаленном режиме Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе сетевых удаленных лицензионных документов","в том числе в удаленном режиме Выдано (просмотрено) документов из фондов других библиотек, тыс. ед. (с точностью до 0,1) Всего","в том числе в удаленном режиме Выдано (просмотрено) документов из фондов других библиотек, тыс. ед. (с точностью до 0,1) доступных в виртуальных читальных залах","в том числе в удаленном режиме Выполнено справок и консультаций, тыс.ед. (с точностью до 0,01)     ",в том числе в удаленном режиме Число библиотечных мероприятий Всего ,в том числе в удаленном режиме Число библиотечных мероприятий в условиях вне стационара,"ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) всего","ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из фонда на физических носителях","ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе из электронной (цифровой) библиотеки","ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе инсталлированных документов","ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов данной библиотеки, тыс.ед. (с точностью до 0,01) в том числе сетевых удаленных лицензионных документов","ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) всего","ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе полученных по системе МБА и ММБА, ЭДД","ВСЕГО (в стационарном и во внестационарном режиме) Выдано (просмотрено) документов из фондов других библиотек, тыс.ед. (с точностью до 0,01) в том числе доступных в виртуальных читальных залах","ВСЕГО (в стационарном и во внестационарном режиме) Выполнено справок и консультаций, тыс.ед. (с точностью до 0,01)     ",ВСЕГО (в стационарном и во внестационарном режиме) Число библиотечных мероприятий Всего ,ВСЕГО (в стационарном и во внестационарном режиме) Число библиотечных мероприятий по месту расположения библиотеки,ВСЕГО (в стационарном и во внестационарном режиме) Число библиотечных мероприятий в условиях вне стационара,ВСЕГО (в стационарном и во внестационарном режиме) Число библиотечных мероприятий с возможностью участия инвалидов и лиц с ОВЗ,"Штат библиотеки на конец отчетного года, единиц   ","Численность работников, человек всего  ","Численность работников, человек из них (из графы 176)  имеют инвалидность ","Численность работников, основной персонал библиотеки Всего","Численность работников, основной персонал библиотеки, человек из нихпрошли повышение квалификации/ переподготовку по билиотечно-информационной деятельности","Численность работников, основной персонал библиотеки, человек из них прошли обучение (инструктирование) по вопросам, связанным с предоставлением услуг инвалидам ","Численность работников, основной персонал библиотеки, человек из них имеют образование высшее всего","Численность работников, основной персонал библиотеки, человек из них имеют образование высшее из них библиотечное","Численность работников, основной персонал библиотеки, человек из них имеют образование среднее профессиональное всего","Численность работников, основной персонал библиотеки, человек из них имеют образование среднее профессиональное из них библиотечное","Численность работников, основной персонал библиотеки, человек со стажем работы в библиотеках  до 3 лет","Численность работников, основной персонал библиотеки, человек со стажем работы в библиотеках  от 3 до 10 лет","Численность работников, основной персонал библиотеки, человек со стажем работы в библиотеках  свыше 10 лет","Численность работников, основной персонал библиотеки, человек по возрасту до 30 лет","Численность работников, основной персонал библиотеки, человек по возрасту от 30 до 55 лет","Численность работников, основной персонал библиотеки, человек по возрасту 55 лет и старше","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) Поступило за год - всего","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них бюджетные ассигнования учредителя всего","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них бюджетные ассигнования учредителя  субсидии на финансовое обеспечение выполнения гос. (мун-ого) задания (средств бюджетной сметы)","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них бюджетные ассигнования учредителя субсидии, представляемые в соответствии с абз.2 п.1 ст.78.1 Бюджетного кодекса РФ ","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них бюджетные ассигнования учредителя субсидии на осуществление капитальных вложений","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них бюджетные ассигнования учредителя гранты в форме субсидий","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них Финансирование из бюджетов других уровней","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них поступления от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности  - всего","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них в том числе от основных видов уставной деятельности","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них в том числе благотворительные и спонсорские вклады","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них в том числе от иной, приносящей доход деятельности","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них в том числе  из них от сдачи имущества в аренду","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) Израсходовано за год - всего   ","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них расходы на оплату труда всего","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них расходы на оплату труда за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них расходы на оплату труда из них расходы на оплату труда основному персоналу","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них расходы на оплату труда за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них расходы на капитальный ремонт и реконструкцию всего","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них расходы на капитальный ремонт и реконструкцию за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них расходы на приобретение (замену) оборудования всего","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них расходы на приобретение (замену) оборудования для улучшения условий доступности для инвалидов с ОВЗ","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них расходы на приобретение (замену) оборудования за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них на комплектование фонда всего","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них на комплектование фонда из них на подписку на доступ к удаленным сетевым ресурсам","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них на комплектование фонда за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них на организацию и проведение мероприятий всего","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них на организацию и проведение мероприятий за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них на информатизацию библиотечной деятельности, в т.ч. создание электронных каталогов и оцифровку библиотечного фонда всего","Поступление и использование финансовых средств, тыс.руб. (с точностью до 0,1) из них на информатизацию библиотечной деятельности, в т.ч. создание электронных каталогов и оцифровку библиотечного фонда за счет средств от оказания услуг (выполнения работ) на платной основе и от иной приносящей доход деятельности"
Всего по Российской Федерации,2021,41356,2145,62,329,4147,3476,7256,31371,5309,4477,1827,188,14752,39444,28920,27847,4001,2724,2794,1733,1454,2582,590,171,18892,6667.19979,2159.07772,3377.79987,5760.07153,506.479,400.65736,628.1204,45.6674,46026,669.22,61.452,57.918,786,187,16728.313,16431.067,11563.048,222.807,38.877,35.562,240.013,588.329,65.663,12949.776,12696.169,8759.08,190.87,38.824,23.913,209.139,549.336,56.081,24334.986,23657.068,17593.987,315.386,33.662,328.87,274.571,580.228,116.048,829400.351,813556.734,627666.591,4619.396,4193.666,7030.555,7890.513,20660.309,18287.372,36038,32155,9543,5541,3345,2192,1261,870,2837,3361,13757.98,11314.182,991.555,526.12,257884.659,219242.459,9825.765,6242.311,4782,6493,21740802.555,49671.505,42428.98,15213.97,9742.285,2619.384,4623.141,427901.434,383579.346,319059.909,63999.263,44322.088,17811.087,583.216,26217.418,187379.404,905030.863,890815.028,2523.094,5588.436,6104.305,2712.899,848.474,1864.425,28557.957,2974809,2974809,823440,333956.142,333606.45,116.807,47.86,185.025,230.466,111.249,119.217,9093.1,1715412,1715412,417564,146925.485,143831.169,333.208,1707.16,1053.948,470.746,117.146,353.6,6355.135,502252,502252,124502,47282.277,46133.552,989.713,16.529,142.483,4.508,4.508,1289.074,747890,747890,181417,38388.316,29721.98,8666.336,72.489,72.489,4472.991,273978,273978,990701.456,936948.58,33234.787,5604.965,14913.124,2789.896,848.474,1941.422,34320.022,3996677,2974809,1021868,1004857,123572.28,124865,4644,104510,22759,28462,59652,26060,40306,23994,17737,25521,61252,8289,62798,33423,86525379.4,80032736.1,72855339.1,5820274.6,586843.1,766284.3,5269825.6,1222817.7,585411.4,193294.8,444111.5,113699.1,85335921.8,62225716,703870.8,49166288.2,312516.2,2231575.7,36311.5,3253979.2,83728.9,147951.6,3124381.3,269757.2,29586.6,522083.6,76915.5,592826.8,52242.8
Центральный федеральный округ,2021,9325,501,20,111,1357,1222,2108,7424,1059,827,175,20,2892,8919,6905,6766,940,497,581,508,595,680,127,30,4713,1651.7137,528.3004,815.7494,1483.0272,102.8823,65.8123,134.3426,14.9805,8199,155.346,14.585,13.897,179,32,4046.87,3942.713,3033.725,58.688,38.674,6.795,60.509,1.497,22.026,3056.928,2963.533,2174.388,52.039,38.621,2.735,55.75,0.872,18.933,6053.983,5918.77,4515.579,17.73,32.685,84.798,81.055,0.895,14.174,232180.528,225048.502,158943.351,1078.384,3681.853,2371.789,2730.816,169.969,6866.858,8254,7634,2298,1610,773,520,355,236,695,761,3346.214,2946.306,297.883,167.573,61753.033,54836.717,3669.957,2314.779,1768,1900,4461282.808,11064.049,9408.232,2956.742,2234.108,507.398,1148.419,94896.18,85283.335,70783.83,14417.478,9612.845,3444.104,93.089,6156.54,62716.972,195209.527,191121.575,855.375,842.697,2389.88,1046.944,239.354,807.59,6184.155,707485,707485,266554,64909.394,64881.896,17.72,3.948,5.83,53.168,31.955,21.213,1643.514,391065,391065,131168,30727.731,30220.692,66.564,202.718,237.757,174.197,29.316,144.881,1323.043,115891,115891,40161,8593.478,8507.767,50.343,2.031,33.337,0.062,0.062,425.632,148128,148128,50802,13552.423,11865.408,1687.015,6.987,6.987,1914.132,74033,74033,217355.428,199629.342,12771.126,844.728,4110.232,1053.993,239.354,814.639,8523.919,929646,707485,222161,317356,29141.07,29137,1170,24553,5232,8156,14320,5555,9163,5328,4014,5552,14987,1935,13675,8943,23589975.1,21939872.6,18810080.1,2380071.2,96138.9,653582.4,1080867.2,569235.3,315749.5,44250,209235.8,36874.9,22764361.2,15980896.2,392600.9,12239699.2,233371.3,705546.9,7001.9,1072375.4,16232.3,54731.1,756673.1,68242.3,7316,200163.5,44885.2,254621.4,42370.6
Белгородская обл.,2021,613,23,,5,61,30,250,550,34,29,3,1,320,611,604,593,30,15,18,20,448,76,11,2,585,80.7443,30.2393,44.6462,74.2486,4.3597,2.136,0.5274,0.042,778,10.952,1.417,1.276,16,2,161.23,157.364,134.586,1.452,2.371,0.043,5.192,0.006,0.167,153.767,149.903,128.23,1.45,2.371,0.043,5.19,0.006,0.14,296.031,293.539,230.597,0.059,0.427,2.006,1.869,,0.001,9209.839,8962.244,6892.734,61.169,18.443,167.983,157.846,0.126,28.871,597,595,378,292,26,26,195,119,83,54,117.499,117.499,32.616,30.218,4242.327,4242.327,357.915,336.765,98,574,866382.386,789.496,647.117,212.608,147.923,37.749,104.63,7430.16,6680.981,5599.488,1078.323,749.179,286.185,2.068,461.551,2226.416,14597.912,13346.062,17.774,186.703,1047.373,39.397,18.76,20.637,300.637,39882,39882,32681,5250.982,5244.691,1.548,0.983,3.76,0.752,0.107,0.645,85.789,22326,22326,15861,2283.92,2222.856,3.906,47.126,10.032,8.448,3.011,5.437,83.472,9635,9635,6939,674.607,673.461,,,1.146,,,3.974,9908,9908,7620,1200.989,1169.742,31.247,,,67.958,6459,6459,16473.508,14019.523,1187.516,186.703,1079.766,39.397,18.76,20.637,372.569,56249,39882,16367,40301,1603.2,1597,96,1473,762,579,1024,618,431,274,206,347,920,115,987,371,984439.6,939690.3,894953.7,42922.9,300,1513.7,34692.3,10057,6353.4,3367.5,336.1,62,970629.2,789324.2,1233.6,699220.5,807.6,7545,64.8,24109.8,198.3,1693.4,53578.3,1120.9,524.1,7845.2,147,1805.3,12.1
