Название региона или Федерального округа,Период,"Число театров, ед.  ","Количество помещений (зданий) - всего, ед.  ",из общего количества помещений (зданий) доступны для инвалидов и лиц с нарушениями зрения,из общего количества помещений (зданий) доступны для инвалидов и лиц с нарушениями слуха,из общего количества помещений (зданий) доступны для инвалидов и лиц с нарушениями опорно-двигатель-ного аппарата,из общего количества помещений (зданий) объекты культурного наследия федераль-ного значения,из общего количества помещений (зданий) объекты культурного наследия региональ-ного значения,из общего количества помещений (зданий) техническое состояние помещений (зданий) требуют капитального ремонта,из общего количества помещений (зданий) техническое состояние помещений (зданий) аварийные,из общего количества помещений (зданий) по формам владения в оперативном управлении или хозяйственном ведении,из общего количества помещений (зданий) по формам владения арендованные,из общего количества помещений (зданий) по формам владения безвозмездное пользование,из общего количества помещений (зданий) по формам владения прочие,"Общая площадь помещений (зданий), кв.м  ","Число зрительных залов, ед.  ","Коммерческая вместимость зрительного зала (площадки), мест основного ","Коммерческая вместимость зрительного зала (площадки), мест из них доступны для лиц с нарушением опорно-двигатель-ного аппарата ","Коммерческая вместимость зрительного зала (площадки), мест дополнитель-ных ","Коммерческая вместимость зрительного зала (площадки), мест из них доступны для лиц с нарушением опорно-двигатель-ного аппарата ","Число новых постановок, ед.  ","Число капитально-возобновленных постановок, ед.  ","Число постановок, находящихся на стадии выпуска, ед.  ","Численность работников списочного состава на конец года, чел.  ",из общей численности работников артистический персонал ,из общей численности работников художественный персонал ,из общей численности работников имеют инвалидность ,"из общей численности работников прошли обучение (инструктирование) по вопросам, связанным с предоставлением услуг инвалидам ",из общей численности работников прошли повышение квалификации/ профессиональную переподготовку,"Число театров, имеющих технические средства (ед.) автоматизиро-ванную технологию учета доступа зрителей ",Число  оборудования для показа постановок для лиц с нарушением (ед.) зрения ,Число  оборудования для показа постановок для лиц с нарушением (ед.) слуха ,"Число специализированного оборудования для инвалидов, ед.  ","Число виртуальных залов, ед.  ",из общего числа виртуальных залов созданы в рамках реализации Национального проекта «Культура»,"Число театров, имеющих технические средства (ед.) собственный  Интернет - сайт или Интернет- страницу ","Число театров, имеющих технические средства (ед.) собственный  Интернет - сайт или Интернет- страницу, доступной для слепых и слабовидящих ","Число мероприятий - всего, ед. мероприятия (спектакли, концерты, творческие вечера и т.п.), проведенные силами театра на своей (своих) площадках ","Число мероприятий - всего, ед. выездные мероприятия ","Число мероприятий - всего, ед. гастроли в пределах своего субъекта ","Число мероприятий - всего, ед. гастроли за пределами своего субъекта ","Число мероприятий - всего, ед. всего мероприятий в Российской Федерации ","Число мероприятий - всего, ед. в т.ч. мероприятия без продажи билетов ","Число мероприятий - всего, ед. в т.ч. мероприятия без продажи билетов,иные мероприятия, проведенные силами театра - всего","Число мероприятий - всего, ед. в т.ч. мероприятия без продажи билетов,иные мероприятия, проведенные силами театра - выставки","Число мероприятий - всего, ед. в т.ч. мероприятия без продажи билетов,иные мероприятия, проведенные силами театра - лекции","Число мероприятий - всего, ед. в т.ч. мероприятия без продажи билетов,иные мероприятия, проведенные силами театра - мастер-классы","Число мероприятий - всего, ед. в т.ч. мероприятия без продажи билетов,иные мероприятия, проведенные силами театра - открытые репетиции","Число мероприятий - всего, ед. гастроли за рубежом ","Число мероприятий - всего, ед. кроме того, мероприятия, проведенные силами сторонних организаций на площадках театра ","Число мероприятий - для детей, ед. мероприятия (спектакли, концерты, творческие вечера и т.п.), проведенные силами театра на своей (своих) площадках ","Число мероприятий - для детей, ед. выездные мероприятия ","Число мероприятий - для детей, ед. гастроли в пределах своего субъекта ","Число мероприятий - для детей, ед. гастроли за пределами своего субъекта ","Число мероприятий - для детей, ед. всего мероприятий в Российской Федерации ","Число мероприятий - для детей, ед. в т.ч. мероприятия без продажи билетов ","Число мероприятий -  для детей, ед. в т.ч. мероприятия без продажи билетов,иные мероприятия, проведенные силами театра - всего","Число мероприятий -  для детей, ед. в т.ч. мероприятия без продажи билетов,иные мероприятия, проведенные силами театра - выставки","Число мероприятий -  для детей, ед. в т.ч. мероприятия без продажи билетов,иные мероприятия, проведенные силами театра - лекции","Число мероприятий -  для детей, ед. в т.ч. мероприятия без продажи билетов,иные мероприятия, проведенные силами театра - мастер-классы","Число мероприятий -  для детей, ед. в т.ч. мероприятия без продажи билетов,иные мероприятия, проведенные силами театра - открытые репетиции","Число мероприятий - для детей, ед. гастроли за рубежом ","Число мероприятий - для детей, ед. кроме того, мероприятия, проведенные силами сторонних организаций на площадках театра ","Число мероприятий - доступных для инвалидов и лиц с нарушениями зрения, ед. мероприятия (спектакли, концерты, творческие вечера и т.п.), проведенные силами театра на своей (своих) площадках ","Число мероприятий - доступных для инвалидов и лиц с нарушениями зрения, ед. всего мероприятий в Российской Федерации ","Число мероприятий - доступных для инвалидов и лиц с нарушениями зрения, ед. в т.ч. мероприятия без продажи билетов ","Число мероприятий - доступных для инвалидов и лиц с нарушениями зрения, ед. кроме того, мероприятия, проведенные силами сторонних организаций на площадках театра ","Число мероприятий - доступных для инвалидов и лиц с нарушениями слуха, ед. мероприятия (спектакли, концерты, творческие вечера и т.п.), проведенные силами театра на своей (своих) площадках ","Число мероприятий - доступных для инвалидов и лиц с нарушениями слуха, ед. всего мероприятий в Российской Федерации ","Число мероприятий - доступных для инвалидов и лиц с нарушениями слуха, ед. в т.ч. мероприятия без продажи билетов ","Число мероприятий - доступных для инвалидов и лиц с нарушениями слуха, ед. кроме того, мероприятия, проведенные силами сторонних организаций на площадках театра ","Число мероприятий - с участием инвалидов и лиц с ОВЗ, ед. мероприятия (спектакли, концерты, творческие вечера и т.п.), проведенные силами театра на своей (своих) площадках ","Число мероприятий - с участием инвалидов и лиц с ОВЗ, ед. выездные мероприятия ","Число мероприятий - с участием инвалидов и лиц с ОВЗ, ед. гастроли в пределах своего субъекта ","Число мероприятий - с участием инвалидов и лиц с ОВЗ, ед. гастроли за пределами своего субъекта ","Число мероприятий - с участием инвалидов и лиц с ОВЗ, ед. всего мероприятий в Российской Федерации ","Число мероприятий - с участием инвалидов и лиц с ОВЗ, ед. в т.ч. мероприятия без продажи билетов ","Число мероприятий - с участием инвалидов и лиц с ОВЗ, ед. гастроли за рубежом ","Число билетов на мероприятия, проведенные театрами, поступивших в продажу, тыс. штук мероприятия (спектакли, концерты, творческие вечера и т.п.), проведенные силами театра на своей (своих) площадках ","Число билетов на мероприятия, проведенные театрами, поступивших в продажу, тыс. штук выездные мероприятия ","Число билетов на мероприятия, проведенные театрами, поступивших в продажу, тыс. штук гастроли в пределах своего субъекта ","Число билетов на мероприятия, проведенные театрами, поступивших в продажу, тыс. штук гастроли за пределами своего субъекта ","Число билетов на мероприятия, проведенные театрами, поступивших в продажу, тыс. штук всего мероприятий в Российской Федерации ","Число билетов на мероприятия, проведенные театрами, поступивших в продажу, тыс. штук иные мероприятия, проведенные силами театра - всего ","Число билетов на мероприятия, проведенные театрами, поступивших в продажу, тыс. штук иные мероприятия, проведенные силами театра - выставки ","Число билетов на мероприятия, проведенные театрами, поступивших в продажу, тыс. штук иные мероприятия, проведенные силами театра - лекции ","Число билетов на мероприятия, проведенные театрами, поступивших в продажу, тыс. штук иные мероприятия, проведенные силами театра - мастер-классы ","Число билетов на мероприятия, проведенные театрами, поступивших в продажу, тыс. штук иные мероприятия, проведенные силами театра - открытые репетиции ","Число билетов на мероприятия, проведенные театрами, поступивших в продажу, тыс. штук мероприятия, проведенные силами сторонних организаций на площадках театра","Численность зрителей - всего, тыс. чел. мероприятия (спектакли, концерты, творческие вечера и т.п.), проведенные силами театра на своей (своих) площадках ","Численность зрителей - всего, тыс. чел. выездные мероприятия ","Численность зрителей - всего, тыс. чел. гастроли в пределах своего субъекта ","Численность зрителей - всего, тыс. чел. гастроли за пределами своего субъекта ","Численность зрителей - всего, тыс. чел. всего мероприятий в Российской Федерации ","Численность зрителей - всего, тыс. чел. в т.ч. мероприятия без продажи билетов ","Численность зрителей - всего, тыс. чел.  иные мероприятия, проведенные силами театра - всего ","Численность зрителей - всего, тыс. чел.  иные мероприятия, проведенные силами театра - выставки ","Численность зрителей - всего, тыс. чел.  иные мероприятия, проведенные силами театра - лекции ","Численность зрителей - всего, тыс. чел.  иные мероприятия, проведенные силами театра - мастер-классы ","Численность зрителей - всего, тыс. чел.  иные мероприятия, проведенные силами театра - открытые репетиции ","Численность зрителей - всего, тыс. чел. гастроли за рубежом ","Численность зрителей - всего, тыс. чел. кроме того, мероприятия, проведенные силами сторонних организаций на площадках театра ","Численность зрителей - на мероприятиях для детей, тыс. чел. мероприятия (спектакли, концерты, творческие вечера и т.п.), проведенные силами театра на своей (своих) площадках ","Численность зрителей - на мероприятиях для детей, тыс. чел. выездные мероприятия ","Численность зрителей - на мероприятиях для детей, тыс. чел. гастроли в пределах своего субъекта ","Численность зрителей - на мероприятиях для детей, тыс. чел. гастроли за пределами своего субъекта ","Численность зрителей - на мероприятиях для детей, тыс. чел. всего мероприятий в Российской Федерации ","Численность зрителей - на мероприятиях для детей, тыс. чел. в т.ч. мероприятия без продажи билетов ","Численность зрителей - на мероприятиях для детей, тыс. чел. иные мероприятия, проведенные силами театра - всего ","Численность зрителей - на мероприятиях для детей, тыс. чел. иные мероприятия, проведенные силами театра - выставки ","Численность зрителей - на мероприятиях для детей, тыс. чел. иные мероприятия, проведенные силами театра - лекции ","Численность зрителей - на мероприятиях для детей, тыс. чел. иные мероприятия, проведенные силами театра - мастер-классы ","Численность зрителей - на мероприятиях для детей, тыс. чел. иные мероприятия, проведенные силами театра - открытые репетиции ","Численность зрителей - на мероприятиях для детей, тыс. чел. гастроли за рубежом ","Численность зрителей - на мероприятиях для детей, тыс. чел. кроме того, мероприятия, проведенные силами сторонних организаций на площадках театра ","Поступления от мероприятий - всего, тыс. руб. мероприятия (спектакли, концерты, творческие вечера и т.п.), проведенные силами театра на своей (своих) площадках ","Поступления от мероприятий - всего, тыс. руб. выездные мероприятия ","Поступления от мероприятий - всего, тыс. руб. гастроли в пределах своего субъекта ","Поступления от мероприятий - всего, тыс. руб. гастроли за пределами своего субъекта ","Поступления от мероприятий - всего, тыс. руб. всего мероприятий в Российской Федерации ","Поступления от мероприятий - всего, тыс. руб. в т.ч. мероприятия без продажи билетов ","Поступления от мероприятий - всего, тыс. руб. иные мероприятия, проведенные силами театра - всего ","Поступления от мероприятий - всего, тыс. руб. иные мероприятия, проведенные силами театра - выставки ","Поступления от мероприятий - всего, тыс. руб. иные мероприятия, проведенные силами театра - лекции ","Поступления от мероприятий - всего, тыс. руб. иные мероприятия, проведенные силами театра - мастер-классы ","Поступления от мероприятий - всего, тыс. руб. иные мероприятия, проведенные силами театра - открытые репетиции ","Поступления от мероприятий - всего, тыс. руб. гастроли за рубежом ","Поступления от мероприятий - всего, тыс. руб. кроме того, мероприятия, проведенные силами сторонних организаций на площадках театра ","Поступления от мероприятий - по договорам, тыс. руб. мероприятия (спектакли, концерты, творческие вечера и т.п.), проведенные силами театра на своей (своих) площадках ","Поступления от мероприятий - по договорам, тыс. руб. выездные мероприятия ","Поступления от мероприятий - по договорам, тыс. руб. гастроли в пределах своего субъекта ","Поступления от мероприятий - по договорам, тыс. руб. гастроли за пределами своего субъекта ","Поступления от мероприятий - по договорам, тыс. руб. всего мероприятий в Российской Федерации ","Поступления от мероприятий - по договорам, тыс. руб. в т.ч. мероприятия без продажи билетов ","Поступления от мероприятий - по договорам, тыс. руб. иные мероприятия, проведенные силами театра - всего ","Поступления от мероприятий - по договорам, тыс. руб. иные мероприятия, проведенные силами театра - выставки ","Поступления от мероприятий - по договорам, тыс. руб. иные мероприятия, проведенные силами театра - лекции ","Поступления от мероприятий - по договорам, тыс. руб. иные мероприятия, проведенные силами театра - мастер-классы ","Поступления от мероприятий - по договорам, тыс. руб. иные мероприятия, проведенные силами театра - открытые репетиции ","Поступления от мероприятий - по договорам, тыс. руб. гастроли за рубежом ","Поступления от мероприятий - по договорам, тыс. руб. кроме того, мероприятия, проведенные силами сторонних организаций на площадках театра ","Число гастролей за пределами своего региона Российской Федерации, ед.","Число гастролей за рубежом, ед.","Число мероприятий в виртуальных концертных залах театра, ед. мероприятия (спектакли, концерты, творческие вечера и т.п.), проведенные силами театра на своей (своих) площадках ","Число мероприятий в виртуальных концертных залах театра, ед. из них число мероприятий в виртуальных залах театра, созданных в рамках реализации Национального проекта ""Культура""","Численность зрителей на мероприятиях в виртуальных залах театра- всего, тыс.чел.","Численность зрителей на мероприятиях в виртуальных залах театра- всего, тыс.чел. из них численность зрителей на мероприятиях в виртуальных залах театра, созданных в рамках реализации Национального проекта ""Культура""","Остаток финансовых средств на начало года, тыс. руб. субсидий от  учредителя ","Остаток финансовых средств на начало года, тыс. руб. внебюджетных средств ","Поступило доходов  всего, тыс. руб. (сумма граф 119,120, 121,127)  ","из них (из гр.118) средства (субсидии), полученные от  учредителя ","из них (из гр.118) гранты, субсидии в виде грантов из бюджетов бюджетной системы Российской Федерации (за исключением средств учредителя) ","из них (из гр.118) поступления от оказания услуг (выполнения работ) на платной основе и иной приносящей доход деятельности (сумма граф 122, 125, 126) ","из них (из гр.118) доходы от оказания платных услуг (сумма граф 123, 124) ",из них (из гр.118) в том числе  от основных видов уставной деятельности,из них (из гр.118) в том числе  от иных видов уставной деятельности,"из них (из гр.118) благотворительные вклады от физических и юридических лиц, гранты юридических лиц ",из них (из гр.118) от сдачи имущества в аренду ,из них (из гр.118) иные поступления ,"Израсходовано  всего, тыс. руб.  ",из них (из гр.128) расходы на оплату труда всего,"из них (из гр.128) расходы на оплату труда из них 
за счет внебюджетных
 средств",из них (из гр.128) на капитальный ремонт и реставрацию всего,"из них (из гр.128) на капитальный ремонт и реставрацию из них 
за счет внебюджетных
 средств",из них (из гр.128) на приобретение (замену) оборудования всего,из них (из гр.128) на приобретение (замену) оборудования из них для улучшения условий доступности для инвалидов и лиц с ОВЗ,"из них (из гр.128) на приобретение (замену) оборудования из них 
за счет внебюджетных
 средств",из них (из гр.128) на новые постановки всего,"из них (из гр.128) на новые постановки из них 
за счет внебюджетных
 средств"
Всего по Российской Федерации,2021,679,1687,284,307,499,76,263,381,43,1310,173,178,26,3738966.1,1315,235093,6075,59622,2171,3113,179,245,85331,30545,7948,1769,1144,5755,1930,1179,2076,36,23,230,664,461,146888,17697,3042,3011,170638,10073,6567,1256,1231,3531,549,254,6151,75494,11896,1806,1405,90601,5515,4310,749,534,2794,233,41,1532,4492,4492,238,118,18319,18319,562,453,9414,639,167,161,10381,427,27,26541.7,2111,407.3,411.7,29471.7,251.7,154.4,47.3,45.5,4.5,2292.4,21629.8,2975.3,449.6,398.2,25452.9,2725.1,469.5,250.9,81,114.1,23.5,12.9,1393.1,8603.7,1641.5,231.9,157.7,10634.8,1031.1,272.4,136.3,51.3,79.6,5.2,0.6,131.9,18691875.2,740574.6,105284.6,658089,20195823.4,52094.5,22990.8,2278.3,9377.2,9901.1,1434.2,286344.3,913247.6,248097.6,141446.6,11949.3,520137.8,921631.3,29473.8,2841.8,,,1854.5,987.3,280868.8,570261.4,1017,76,617,397,67.2,43.3,4266893.4,6014696,117948898.8,81053395.9,9823655.8,26486570.8,23527911.8,22078056.3,1449855.5,2170541.6,788117.4,585276.3,113591232.7,72030637.4,10809551.7,3655141.9,153537,4869617.6,31686.9,838087.7,6071207.8,2213400.3
Центральный федеральный округ,2021,190,514,77,89,147,31,61,83,6,423,61,23,7,1122000.1,330,66327,1892,28319,721,824,38,98,27208,8921,2153,570,305,2356,309,573,361,7,5,79,187,124,46977,4037,302,1223,52539,2459,1882,232,494,1021,135,78,2081,21973,2704,216,556,25449,1348,1167,144,202,762,59,32,473,1559,1559,208,,5638,5638,342,27,3129,64,,48,3241,166,1,8262.5,490,20,127.5,8900,49.3,18.9,23.1,7,0.3,930.5,6087.1,553,30.2,126.1,6796.4,624.1,89.4,27.3,26.3,30.1,5.7,1.9,904.2,2173.5,320.1,21,45.9,2560.5,200.2,65,27.3,17.7,18.2,1.8,0.3,25.2,9247809.3,270941.3,6936,322749.7,9848436.3,5364.4,4089.9,710.4,2376.6,961.5,41.4,97611.5,454244.9,54531.9,80616.8,799.5,291840,427788.2,4344.4,,,,,,97421.5,363248.8,420,24,164,52,15.3,14.1,988421.3,3204305,49482804.3,29294597.7,6271668.2,13682296.8,11698301.9,10620699.1,1077602.8,1552623.9,431371,234241.6,46778366.2,26955965.9,5128109.7,1867336.5,69386.1,1940724.5,3760.5,528441.4,2496047.2,1386714.8
Белгородская обл.,2021,4,4,,,3,,2,2,,4,,,,18391,8,1035,16,233,6,23,,,349,124,34,11,3,6,,,4,,1,2,4,4,1048,267,5,26,1346,71,37,5,10,22,,,4,650,222,5,26,903,5,27,5,10,12,,,,,,,,,,,,,,,,,,,207.5,14.9,0.5,,222.9,,,,,,0.9,137.5,32.5,0.5,,170.5,25.2,,,,,,,0.4,61.6,21.8,0.5,,83.9,1.8,,,,,,,,42049.1,2259.1,47.5,425.3,44781,,,,,,,,342.2,,,,425.3,425.3,,,,,,,,,6,,,,,,1526.3,3469.6,330632.9,237098.9,37711,54801.8,52533.3,51507,1026.3,,2268.5,1021.2,325548.2,189916.5,19433.3,,,13672,299.8,1312.7,14342.1,916.9
Брянская обл.,2021,3,3,1,1,2,,2,,1,3,,,,10515,3,1044,1,28,6,15,5,,283,80,32,4,,20,1,1,3,,,2,3,,525,135,39,15,714,39,5,,,5,,,52,336,116,27,10,489,29,,,,,,,5,,,,,,,,,,,,,,,,86.6,17.4,8,3.1,115.1,,,,,,0.4,80.3,18.8,8.1,3.1,110.3,7.9,0.7,,,0.7,,,0.4,35,15.6,4.2,1.3,56.1,4.8,,,,,,,0.4,25940.3,3507.5,3353.6,1166.5,33967.9,,,,,,,,908.7,2612.7,379,,243.6,3235.3,,,,,,,,790.6,5,,,,,,385,9026.6,269973.4,230485.8,9454.3,30033.3,29848.3,29822.3,26,,185,,260541.3,195259.4,16970.3,1191,,3925.3,,120.4,30606.7,462
Владимирская обл.,2021,3,3,2,2,3,,2,1,,3,,,,9634,5,1039,49,160,,20,,,185,70,26,3,11,8,2,3,3,,,1,3,3,747,117,37,66,967,184,106,,,76,30,1,14,588,28,37,32,685,142,43,,,25,18,,14,5,5,5,,2,2,2,,,,,,,,,42.6,10.8,0.2,2.5,56.1,0.6,,0.3,0.3,,0.6,40.2,28.9,6.2,13.5,88.8,40.8,10.2,,0.3,7.4,2.5,0.1,0.4,31.8,3.5,6.2,4.4,45.9,14.4,2.1,,,0.6,1.5,,0.4,10395.9,3790.7,106.6,454.2,14747.4,583.3,,,,,,,118,169.2,589.7,41,,799.9,,,,,,,,,24,1,,,,,188,1893.9,220969.3,192008.5,11268,17311.8,16834.5,14481.7,2352.8,,477.3,381,220874.5,84065.6,2363.6,5787,,20776.8,,,19643.2,575.9
Воронежская обл.,2021,9,34,7,6,10,1,2,4,,8,24,2,,34704,16,2885,111,649,14,39,,1,951,422,149,20,2,29,1,12,9,,,1,8,5,1403,118,11,43,1575,124,22,5,6,6,5,1,25,319,63,10,5,397,50,,,,,,,4,57,57,,,292,292,12,,,,,,,,,230.8,12.3,0.9,11.1,255.1,,,,,,,183.6,12.5,1,5,202.1,12.6,,,,,,,,47.6,9.7,0.9,0.9,59.1,7.7,,,,,,,,116207.3,3474.3,282.8,2780.3,122744.7,28,,,,,,,173.3,1333.1,412.7,,550,2295.8,28,,,,,,,173.3,23,1,,,,,47365.8,17300.3,733276.1,576228.5,17041.6,139573.4,135406.6,130742.3,4664.3,2738.7,1428.1,432.6,727011.4,514825.8,64807.2,853.6,,30004.5,260.5,3131.7,57797.3,15525.7
Ивановская обл.,2021,4,7,2,2,2,,,,,2,2,3,,17876,5,2421,44,60,,27,,,414,172,24,10,,5,7,10,5,,,1,4,4,768,84,,34,886,131,,,,,,3,77,407,11,,20,438,3,,,,,,,18,239,239,126,,240,240,126,,218,19,,6,243,126,,177.9,6.7,,5.2,189.8,,,,,,9.1,160.6,8.5,,5.2,174.3,31.3,,,,,,1.5,8.8,63.9,1.5,,3.8,69.2,,,,,,,,1.7,33586.6,1191.5,,1077.9,35856,,,,,,,190,2922.5,6488.4,115,,440,7043.4,,,,,,,,1150,11,1,,,,,,1068.4,254443.1,207690.4,,46488.6,42788.4,39949.8,2838.6,3700.2,,264.1,247451.1,157218,12795.4,182.8,182.8,17093,1524.9,1154.6,12098.9,3629
Калужская обл.,2021,3,5,1,1,3,1,2,1,,4,,1,,8888,5,1055,20,105,6,18,,1,282,87,43,6,3,11,,,1,,,,3,1,930,97,,23,1050,149,5,5,,,,,35,653,81,,14,748,130,5,5,,,,,14,,,,,,,,,,,,,,,,203.9,6.2,,1.2,211.3,,,,,,16.1,173.9,8.7,,1.5,184.1,42.1,,,,,,,7.3,101.6,6.6,,1.3,109.5,38.4,,,,,,,1.8,55651,1496.4,,322.1,57469.5,1138,,,,,,,5723.1,1028,110,,,1138,1138,,,,,,,,5,,,,,,6937.3,16401.4,247564.7,183542.1,313.1,63709.5,63306.3,62962.3,344,200,203.2,,244496.8,164071.2,33961.8,,,14583,,976,3480,561
Костромская обл.,2021,3,4,1,3,2,,3,4,,4,,,,9728,4,632,24,60,,20,,,231,73,25,9,9,24,,2,15,,,1,3,3,862,115,22,19,1018,31,11,11,,,,,42,466,108,22,13,609,20,11,11,,,,,32,,,,,290,290,6,,,,,,,,,78.2,10.6,1.6,3.8,94.2,5,5,,,,6,78.4,10.3,1.6,3.8,94.1,4.8,5,5,,,,,6,25,7.8,1.6,1.8,36.2,2.3,5,5,,,,,2,26837.9,1876.7,156,812.6,29683.2,,265.2,265.2,,,,,598.2,1291,,,,1291,,,,,,,,,3,,,,,,18,233.4,174290.4,118503.3,24096.3,31621.2,30578.6,30546.2,32.4,15,1027.6,69.6,171847.3,120427.4,18987.6,2217.3,,16775.9,700,243.6,15555,523.2
Курская обл.,2021,2,2,,1,1,,1,,,2,,,,13363,3,962,,74,,6,,,209,60,26,16,,12,,1,1,,,2,2,2,359,110,,12,481,,,,,,,,10,174,109,,10,293,,,,,,,,10,,,,,4,4,,,28,,,,28,,,75.5,6.4,,,81.9,,,,,,,75.5,6.4,,,81.9,,,,,,,,,17.8,5.9,,,23.7,,,,,,,,,16419.2,740.1,,327.5,17486.8,,,,,,,,155.6,,,,327.5,327.5,,,,,,,,155.6,6,,,,,,481.6,185.1,154891.4,133194.2,525,21156.7,19671.5,19179.1,492.4,1293.9,191.3,15.5,149823.7,106492,2004.4,331.3,161.5,2792.2,,528.8,5211.7,1494.6
Липецкая обл.,2021,4,7,3,2,3,,3,2,1,6,1,,,15830,6,1346,23,170,,23,,3,308,109,96,13,4,22,1,2,8,,,1,4,4,581,31,8,19,639,1,10,,10,,,,6,210,30,,5,245,,,,,,,,,149,149,,,312,312,,,149,,,,149,,,102.6,32.3,1.5,6.7,143.1,0.2,,0.2,,,0.6,80.9,5.6,1.2,4.8,92.5,0.3,0.2,,0.2,,,,0.5,20.4,3.3,,1.4,25.1,,,,,,,,,31199.5,1621,433,793.6,34047.1,,25.4,,25.4,,,,73.8,,,,100.8,100.8,,,,,,,,,5,,,,,,,24450.1,263258.9,198996.2,18344.4,45912.9,41238.9,41238.9,,2095,2579,5.4,251076.1,138478.6,15721.4,742.1,299.1,32100.8,40,6832.8,15986.4,7698.5
Московская обл.,2021,27,39,14,12,19,,5,6,1,30,3,6,,47655,37,5491,174,1638,25,111,25,8,1788,675,296,36,148,81,157,47,154,,,8,27,25,5008,1210,28,123,6369,868,819,,,819,,,205,3162,776,24,54,4016,502,677,,,677,,,69,444,444,77,,672,672,174,,311,37,,,348,25,,541.1,129.1,1.5,31.9,703.6,2.8,,,2.8,,19.9,451.1,204.2,2.5,31.9,689.7,220.4,16.8,,,16.8,,,18.3,240.1,107.9,2.1,5.3,355.4,59.5,13.8,,,13.8,,,6.5,256103.1,20666,633.8,10359.7,287762.6,871,821.9,,,821.9,,,15683,24883.4,13784.2,186,9894.6,48748.2,871,,,,,,,6424,34,,,,,,58536.9,16432.4,1988771.6,1579095,55335.9,345737.2,325917,320775.3,5141.7,18350,1470.2,8603.5,1997059.3,1457733,260310.7,19541.5,,134010.7,494.8,2687.8,74478.5,20026.7
Орловская обл.,2021,4,6,2,3,3,1,2,,,6,,,,18720,6,1062,11,197,,20,,,404,107,27,5,,15,,1,2,,,1,4,2,876,72,,1,949,44,,,,,,,,650,50,,1,701,25,,,,,,,,,,,,170,170,,,,,,,,,,126.3,10.6,,0.4,137.3,,,,,,,79.5,9.9,,0.3,89.7,3.9,,,,,,,,63.2,5.5,,0.3,69,2.5,,,,,,,,20561,1106.2,,89.4,21756.6,,,,,,,,,260,42,,,302,,,,,,,,,1,,,,,,345.9,424.6,274638.7,222672.8,27840.3,23790.5,23199.5,23199.5,,,591,335.1,272880.2,179933.7,5763.4,,,34844.7,56,689.8,8335.7,4035.7
Рязанская обл.,2021,4,5,1,2,4,,2,4,,5,,,,15995,7,1545,12,247,,21,,,532,168,38,14,16,82,,2,14,,,2,4,4,963,24,,54,1041,21,102,62,17,5,18,,85,688,16,,30,734,17,29,,17,,12,,45,,,,,308,308,3,27,297,,,14,311,,,152.3,3.5,,8.5,164.3,,,,,,8.1,128.2,4.4,,8.5,141.1,3.5,,,,,,,7.3,80.5,2.9,,1.5,84.9,2.8,,,,,,,5.9,53488.1,168,,1132.2,54788.3,105,,,,,,,9904.6,,51,,37.6,88.6,51,,,,,,,7288.3,12,,,,,,,21578.3,495518.5,425381.9,,70136.6,68500.5,60501.4,7999.1,1601.5,34.6,,491943,344802.6,18243.8,49894.3,,11882.9,,1029.1,10886.6,3401.8
Смоленская обл.,2021,3,4,2,3,3,,1,1,,4,,,,21918,5,1216,122,150,28,14,,1,254,112,66,5,1,31,3,6,6,,,2,3,3,736,3,24,21,784,4,,,,,,,9,376,2,23,12,413,4,,,,,,,1,160,160,,,160,160,,,,,,,,,,90.7,,,,90.7,,,,,,2.4,64.7,,,,64.7,0.3,,,,,,,2.4,22.6,,,,22.6,0.3,,,,,,,,23878.2,210,110.5,1347,25545.7,64.4,,,,,,,358,,210,110.5,1347,1667.5,64.4,,,,,,,8,4,,,,,,133,2763.8,156567.4,130059,,26508.4,26007.3,26006.5,0.8,,501.1,,155702.8,132880.1,14331.9,,,2934.2,,887,9077.5,2758.1
Тамбовская обл.,2021,3,5,4,4,3,,2,,,5,,,,10895,7,1256,105,294,,29,,1,353,125,22,10,31,55,,,15,2,2,2,3,2,980,91,,31,1102,63,10,10,,,,,117,678,78,,14,770,26,10,10,,,,,29,,,,,,,,,,,,,,,,179.5,18,,5.5,203,,,,,,6.1,116.3,19.5,,5.5,141.3,17.3,4.1,4.1,,,,,6.1,58.9,16.7,,1.9,77.5,4.4,4.1,4.1,,,,,1.4,24114.4,1260.7,,587.8,25962.9,,,,,,,,6165.4,1217.7,402,,,1619.7,,,,,,,,4036,16,,52,52,14.1,14.1,,45.1,265926,216604.3,14683.4,34625.5,34252.5,34011.4,241.1,373,,12.8,265879.6,160626.1,8943.4,,,28649.2,,221.7,15718.1,570.6
Тверская обл.,2021,5,8,4,6,4,2,2,3,,8,,,,20704,9,1983,363,322,158,38,,1,453,133,22,7,2,55,20,140,18,,1,3,5,4,1169,286,85,23,1563,59,7,2,5,,,,,662,228,64,12,966,30,7,2,5,,,,,5,5,,,473,473,5,,8,,,1,9,,,248.4,36,5.2,3.1,292.7,,,,,,,150.7,47.5,8.6,3.7,210.5,25.8,5.7,4.6,1.1,,,,,80.1,36.2,5.4,2.2,123.9,16.2,5.7,4.6,1.1,,,,,49745.7,4150,1295,1015.8,56206.5,,,,,,,,,,,,,,,,,,,,,,13,,,,,,7836.3,9698.9,390412.9,303329.1,21161,60211.8,59592.8,58545.7,1047.1,167.5,451.5,5711,378959.2,284315.7,49892.8,2489.4,,11111.5,,652.6,17591.3,2392.6
